기업,구분,항목,2022/12,2023/12,2024/12,2025/12(E),2026/12(E),2027/12(E)
인스피언,연결,당기순이익(억원),27.86,50.56,42.10,,,
인스피언,연결,  전년동기대비(%),0.07,81.48,-16.73,,,
인스피언,연결,  컨센서스대비(%),,,,-,-,-
인지디스플레,연결,매출액(억원),"7,009.56","6,872.69","7,326.69",,,
인지디스플레,연결,  전년동기대비(%),13.57,-1.95,6.61,,,
인지디스플레,연결,  컨센서스대비(%),,,,-,-,-
인지디스플레,연결,영업이익(억원),186.09,112.78,96.68,,,
인지디스플레,연결,  전년동기대비(%),63.98,-39.39,-14.28,,,
인지디스플레,연결,  컨센서스대비(%),,,,-,-,-
인지디스플레,연결,당기순이익(억원),68.25,174.75,-26.66,,,
인지디스플레,연결,  전년동기대비(%),-13.69,156.04,적전,,,
인지디스플레,연결,  컨센서스대비(%),,,,-,-,-
인지소프트,연결,매출액(억원),235.60,242.05,188.90,,,
인지소프트,연결,  전년동기대비(%),11.65,2.74,-21.96,,,
인지소프트,연결,  컨센서스대비(%),,,,-,-,-
인지소프트,연결,영업이익(억원),48.62,38.09,10.62,,,
인지소프트,연결,  전년동기대비(%),9.26,-21.66,-72.12,,,
인지소프트,연결,  컨센서스대비(%),,,,-,-,-
인지소프트,연결,당기순이익(억원),43.09,53.52,26.22,,,
인지소프트,연결,  전년동기대비(%),-54.99,24.21,-51.01,,,
인지소프트,연결,  컨센서스대비(%),,,,-,-,-
인지컨트롤스,연결,매출액(억원),"5,700.21","6,340.18","6,492.71",,,
인지컨트롤스,연결,  전년동기대비(%),17.57,11.23,2.41,,,
인지컨트롤스,연결,  컨센서스대비(%),,,,-,-,-
인지컨트롤스,연결,영업이익(억원),170.51,209.26,263.97,,,
인지컨트롤스,연결,  전년동기대비(%),744.53,22.73,26.14,,,
인지컨트롤스,연결,  컨센서스대비(%),,,,-,-,-
인지컨트롤스,연결,당기순이익(억원),117.08,130.38,91.27,,,
인지컨트롤스,연결,  전년동기대비(%),389.46,11.36,-30.00,,,
인지컨트롤스,연결,  컨센서스대비(%),,,,-,-,-
인천도시가스,연결,매출액(억원),"7,284.89","7,813.37","9,436.13",,,
인천도시가스,연결,  전년동기대비(%),44.48,7.25,20.77,,,
인천도시가스,연결,  컨센서스대비(%),,,,-,-,-
인천도시가스,연결,영업이익(억원),80.50,165.18,194.22,,,
인천도시가스,연결,  전년동기대비(%),151.56,105.19,17.58,,,
인천도시가스,연결,  컨센서스대비(%),,,,-,-,-
인천도시가스,연결,당기순이익(억원),121.84,175.21,192.72,,,
인천도시가스,연결,  전년동기대비(%),228.14,43.80,9.99,,,
인천도시가스,연결,  컨센서스대비(%),,,,-,-,-
인카금융서비스,연결,매출액(억원),"4,014.49","5,568.22","8,322.59","8,620",,
인카금융서비스,연결,  전년동기대비(%),27.60,38.70,49.47,3.57,,
인카금융서비스,연결,  컨센서스대비(%),,1.85,,-,-,-
인카금융서비스,연결,영업이익(억원),273.92,465.76,862.67,940,,
인카금융서비스,연결,  전년동기대비(%),29.61,70.04,85.22,8.96,,
인카금융서비스,연결,  컨센서스대비(%),,11.43,,-,-,-
인카금융서비스,연결,당기순이익(억원),207.88,295.09,620.26,,,
인카금융서비스,연결,  전년동기대비(%),26.79,41.95,110.19,,,
인카금융서비스,연결,  컨센서스대비(%),,4.64,,-,-,-
인콘,연결,매출액(억원),553.09,634.29,491.18,,,
인콘,연결,  전년동기대비(%),-2.08,14.68,-22.56,,,
인콘,연결,  컨센서스대비(%),,,,-,-,-
인콘,연결,영업이익(억원),10.61,25.57,16.10,,,
인콘,연결,  전년동기대비(%),흑전,141.00,-37.04,,,
인콘,연결,  컨센서스대비(%),,,,-,-,-
인콘,연결,당기순이익(억원),35.50,-315.84,-29.04,,,
인콘,연결,  전년동기대비(%),흑전,적전,적지,,,
인콘,연결,  컨센서스대비(%),,,,-,-,-
인크레더블버즈,연결,매출액(억원),293.67,69.01,45.61,,,
인크레더블버즈,연결,  전년동기대비(%),-3.08,-76.50,-33.91,,,
인크레더블버즈,연결,  컨센서스대비(%),,,,-,-,-
인크레더블버즈,연결,영업이익(억원),-132.29,-5.69,-35.35,,,
인크레더블버즈,연결,  전년동기대비(%),적지,적지,적지,,,
인크레더블버즈,연결,  컨센서스대비(%),,,,-,-,-
인크레더블버즈,연결,당기순이익(억원),-149.95,-69.90,190.28,,,
인크레더블버즈,연결,  전년동기대비(%),적전,적지,흑전,,,
인크레더블버즈,연결,  컨센서스대비(%),,,,-,-,-
인크로스,연결,매출액(억원),533.08,468.18,488.17,,,
인크로스,연결,  전년동기대비(%),2.91,-12.17,4.27,,,
인크로스,연결,  컨센서스대비(%),0.02,-4.45,,-,-,-
인크로스,연결,영업이익(억원),196.32,126.39,100.30,,,
인크로스,연결,  전년동기대비(%),-8.27,-35.62,-20.64,,,
인크로스,연결,  컨센서스대비(%),0.51,-17.39,,-,-,-
인크로스,연결,당기순이익(억원),154.09,126.37,97.33,,,
인크로스,연결,  전년동기대비(%),-27.02,-17.99,-22.98,,,
인크로스,연결,  컨센서스대비(%),2.27,-14.03,,-,-,-
인탑스,연결,매출액(억원),"10,979.63","5,773.76","6,146.67","5,564","5,850","6,144"
인탑스,연결,  전년동기대비(%),4.37,-47.41,6.46,-9.48,5.14,5.03
인탑스,연결,  컨센서스대비(%),-13.34,-5.41,,-,-,-
인탑스,연결,영업이익(억원),"1,417.57",183.06,37.84,59,76,89
인탑스,연결,  전년동기대비(%),61.88,-87.09,-79.33,55.92,28.81,17.11
인탑스,연결,  컨센서스대비(%),8.54,-31.69,,-,-,-
인탑스,연결,당기순이익(억원),"1,181.91",384.42,233.90,206,223,236
인탑스,연결,  전년동기대비(%),46.31,-67.47,-39.16,-11.93,8.25,5.83
인탑스,연결,  컨센서스대비(%),-1.34,-15.70,,-,-,-
인터로조,연결,매출액(억원),"1,178.22","1,192.97","1,158.40",,,
인터로조,연결,  전년동기대비(%),9.57,1.25,-2.90,,,
인터로조,연결,  컨센서스대비(%),-9.43,-7.20,,-,-,-
인터로조,연결,영업이익(억원),241.74,51.92,58.16,,,
인터로조,연결,  전년동기대비(%),6.77,-78.52,12.02,,,
인터로조,연결,  컨센서스대비(%),-25.58,-84.38,,-,-,-
인터로조,연결,당기순이익(억원),186.22,31.47,1.80,,,
인터로조,연결,  전년동기대비(%),26.51,-83.10,-94.28,,,
인터로조,연결,  컨센서스대비(%),-20.25,-86.11,,-,-,-
인터엠,연결,매출액(억원),,,,,,
인터엠,연결,  전년동기대비(%),,,,,,
인터엠,연결,  컨센서스대비(%),,,,,,
인터엠,연결,영업이익(억원),,,,,,
인터엠,연결,  전년동기대비(%),,,,,,
인터엠,연결,  컨센서스대비(%),,,,,,
인터엠,연결,당기순이익(억원),,,,,,
인터엠,연결,  전년동기대비(%),,,,,,
인터엠,연결,  컨센서스대비(%),,,,,,
인터지스,연결,매출액(억원),"7,199.84","6,116.39","7,011.72",,,
인터지스,연결,  전년동기대비(%),22.26,-15.05,14.64,,,
인터지스,연결,  컨센서스대비(%),,,,-,-,-
인터지스,연결,영업이익(억원),354.09,230.29,238.64,,,
인터지스,연결,  전년동기대비(%),77.10,-34.96,3.63,,,
인터지스,연결,  컨센서스대비(%),,,,-,-,-
인터지스,연결,당기순이익(억원),313.21,139.71,146.88,,,
인터지스,연결,  전년동기대비(%),127.19,-55.39,5.13,,,
인터지스,연결,  컨센서스대비(%),,,,-,-,-
인터플렉스,연결,매출액(억원),"4,427.10","4,381.58","4,974.66","4,864","5,474","6,120"
인터플렉스,연결,  전년동기대비(%),-0.96,-1.03,13.54,-2.23,12.55,11.80
인터플렉스,연결,  컨센서스대비(%),-2.29,-3.41,,-,-,-
인터플렉스,연결,영업이익(억원),260.74,216.46,343.71,323,334,340
인터플렉스,연결,  전년동기대비(%),715.58,-16.98,58.79,-6.03,3.41,1.80
인터플렉스,연결,  컨센서스대비(%),5.14,-4.01,,-,-,-
인터플렉스,연결,당기순이익(억원),153.09,273.21,551.27,286,349,420
인터플렉스,연결,  전년동기대비(%),흑전,78.46,101.78,-48.21,22.07,20.52
인터플렉스,연결,  컨센서스대비(%),-35.95,-5.63,,-,-,-
인텍플러스,연결,매출액(억원),"1,188.37",748.02,838.73,"1,146","1,294",
인텍플러스,연결,  전년동기대비(%),-0.69,-37.05,12.13,36.64,12.91,
인텍플러스,연결,  컨센서스대비(%),-1.42,3.89,-1.56,-,-,-
인텍플러스,연결,영업이익(억원),193.63,-110.92,-155.87,41,122,
인텍플러스,연결,  전년동기대비(%),-29.67,적전,적지,흑전,197.56,
인텍플러스,연결,  컨센서스대비(%),-1.21,적지,적지,-,-,-
인텍플러스,연결,당기순이익(억원),163.35,-107.91,-118.69,45,115,
인텍플러스,연결,  전년동기대비(%),-27.86,적전,적지,흑전,155.56,
인텍플러스,연결,  컨센서스대비(%),-1.00,적지,적지,-,-,-
인텔리안테크,연결,매출액(억원),"2,394.65","3,050.43","2,577.69","3,553","4,454",
인텔리안테크,연결,  전년동기대비(%),73.53,27.39,-15.50,37.85,25.35,
인텔리안테크,연결,  컨센서스대비(%),-1.51,-2.66,-2.27,-,-,-
인텔리안테크,연결,영업이익(억원),153.43,107.26,-194.44,192,425,
인텔리안테크,연결,  전년동기대비(%),588.03,-30.09,적전,흑전,121.05,
인텔리안테크,연결,  컨센서스대비(%),-13.32,-29.28,적지,-,-,-
인텔리안테크,연결,당기순이익(억원),160.29,55.32,-30.12,206,380,
인텔리안테크,연결,  전년동기대비(%),167.51,-65.49,적전,흑전,84.49,
인텔리안테크,연결,  컨센서스대비(%),-33.67,-55.24,적지,-,-,-
인투셀,연결,매출액(억원),,16.16,29.05,,,
인투셀,연결,  전년동기대비(%),,,79.76,,,
인투셀,연결,  컨센서스대비(%),,,,-,-,-
인투셀,연결,영업이익(억원),-94.61,-173.90,-97.90,,,
인투셀,연결,  전년동기대비(%),적지,적지,적지,,,
인투셀,연결,  컨센서스대비(%),,,,-,-,-
인투셀,연결,당기순이익(억원),-86.67,-167.75,-99.13,,,
인투셀,연결,  전년동기대비(%),적지,적지,적지,,,
인투셀,연결,  컨센서스대비(%),,,,-,-,-
인트로메딕,연결,매출액(억원),98.78,99.75,103.83,,,
인트로메딕,연결,  전년동기대비(%),25.50,0.98,4.09,,,
인트로메딕,연결,  컨센서스대비(%),,,,-,-,-
인트로메딕,연결,영업이익(억원),-36.91,-35.13,-14.64,,,
인트로메딕,연결,  전년동기대비(%),적지,적지,적지,,,
인트로메딕,연결,  컨센서스대비(%),,,,-,-,-
인트로메딕,연결,당기순이익(억원),-233.36,-68.65,-69.69,,,
인트로메딕,연결,  전년동기대비(%),적지,적지,적지,,,
인트로메딕,연결,  컨센서스대비(%),,,,-,-,-
인트론바이오,연결,매출액(억원),140.07,95.85,64.18,,,
인트론바이오,연결,  전년동기대비(%),-52.21,-31.57,-33.04,,,
인트론바이오,연결,  컨센서스대비(%),,,,-,-,-
인트론바이오,연결,영업이익(억원),-14.79,-32.85,-52.38,,,
인트론바이오,연결,  전년동기대비(%),적전,적지,적지,,,
인트론바이오,연결,  컨센서스대비(%),,,,-,-,-
인트론바이오,연결,당기순이익(억원),57.12,-96.95,-25.91,,,
인트론바이오,연결,  전년동기대비(%),-41.28,적전,적지,,,
인트론바이오,연결,  컨센서스대비(%),,,,-,-,-
인팩,연결,매출액(억원),"5,122.40","5,428.93","5,638.73",,,
인팩,연결,  전년동기대비(%),16.61,5.98,3.86,,,
인팩,연결,  컨센서스대비(%),,,,-,-,-
인팩,연결,영업이익(억원),208.14,235.21,200.19,,,
인팩,연결,  전년동기대비(%),62.36,13.01,-14.89,,,
인팩,연결,  컨센서스대비(%),,,,-,-,-
인팩,연결,당기순이익(억원),169.28,153.79,72.65,,,
인팩,연결,  전년동기대비(%),220.00,-9.15,-52.76,,,
인팩,연결,  컨센서스대비(%),,,,-,-,-
인포바인,연결,매출액(억원),209.06,227.91,251.81,,,
인포바인,연결,  전년동기대비(%),7.29,9.02,10.49,,,
인포바인,연결,  컨센서스대비(%),,,,-,-,-
인포바인,연결,영업이익(억원),68.59,77.57,78.70,,,
인포바인,연결,  전년동기대비(%),7.66,13.09,1.46,,,
인포바인,연결,  컨센서스대비(%),,,,-,-,-
인포바인,연결,당기순이익(억원),60.11,71.57,89.70,,,
인포바인,연결,  전년동기대비(%),5.35,19.07,25.33,,,
인포바인,연결,  컨센서스대비(%),,,,-,-,-
인포뱅크,연결,매출액(억원),"1,401.74","1,368.61","1,368.61",,,
인포뱅크,연결,  전년동기대비(%),1.14,-2.36,0.00,,,
인포뱅크,연결,  컨센서스대비(%),,,,-,-,-
인포뱅크,연결,영업이익(억원),-3.46,-22.00,-51.33,,,
인포뱅크,연결,  전년동기대비(%),적전,적지,적지,,,
인포뱅크,연결,  컨센서스대비(%),,,,-,-,-
인포뱅크,연결,당기순이익(억원),12.93,59.47,-37.37,,,
인포뱅크,연결,  전년동기대비(%),-85.39,359.94,적전,,,
인포뱅크,연결,  컨센서스대비(%),,,,-,-,-
인피니트헬스케어,연결,매출액(억원),882.86,884.76,"1,015.70",,,
인피니트헬스케어,연결,  전년동기대비(%),12.94,0.22,14.80,,,
인피니트헬스케어,연결,  컨센서스대비(%),,,,-,-,-
인피니트헬스케어,연결,영업이익(억원),76.89,66.29,138.91,,,
