기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,f
20250422,5810,풍산홀딩스,KOSPI,,26800,-200,-0.74,27000,27100,26600,40038,10.7,3864,14417292,4729,81.7,0%
20250422,25950,동신건설,KOSDAQ,우량기업부,49200,-3800,-7.17,51700,52000,48800,152658,76.8,4133,8400000,5678,72.8,2%
20250422,91590,남화토건,KOSDAQ,우량기업부,3925,5,0.13,3920,3955,3830,17384,0.7,461,11740000,565,81.6,
20250422,35610,솔본,KOSDAQ,우량기업부,3930,20,0.51,3900,3960,3880,48814,1.9,1075,27345997,1318,81.6,0%
20250422,13520,화승코퍼레이션,KOSPI,,1739,19,1.1,1720,1739,1707,55195,1,870,50051252,1066,81.6,
20250422,10470,오리콤,KOSDAQ,우량기업부,7030,0,0,7030,7120,6900,39401,2.8,842,11975050,1033,81.5,
20250422,122310,제노레이,KOSDAQ,우량기업부,5320,0,0,5330,5330,5270,805,0,774,14553844,950,81.5,
20250422,78000,텔코웨어,KOSPI,,9440,330,3.62,9170,9690,9100,70735,6.7,872,9240077,1070,81.5,
20250422,23350,한국종합기술,KOSPI,,6120,-50,-0.81,6110,6220,6060,100095,6.1,670,10950000,822,81.5,
20250422,326030,SK바이오팜,KOSPI,,104100,-800,-0.76,104500,105500,103600,70814,73.9,81524,78313250,100163,81.4,0%
20250422,101970,우양에이치씨,KOSDAQ,중견기업부,22650,350,1.57,22300,24200,22175,263382,60.8,3295,14547709,3441,95.8,2%
20250422,11040,경동제약,KOSDAQ,중견기업부,5700,-10,-0.18,5740,5740,5680,22157,1.3,1754,30768766,2154,81.4,0%
20250422,14710,사조씨푸드,KOSPI,,5920,-200,-3.27,6200,6200,5850,315187,18.8,1019,17218543,1421,71.7,2%
20250422,10040,한국내화,KOSPI,,2340,5,0.21,2330,2345,2290,33187,0.8,961,41067062,1181,81.4,
20250422,3310,대주산업,KOSDAQ,우량기업부,2695,-620,-18.7,3050,3050,2660,5974195,165,954,35392350,1173,81.3,
20250422,210540,디와이파워,KOSPI,,11680,10,0.09,11610,11900,11580,30551,3.6,1290,11041708,1587,81.3,0%
20250422,75180,새론오토모티브,KOSPI,,3215,-15,-0.46,3260,3265,3165,11234,0.4,617,19200000,759,81.3,
20250422,43340,에쎈테크,KOSDAQ,중견기업부,589,3,0.51,580,606,571,153285,0.9,560,95000000,689,81.3,
20250422,53690,한미글로벌,KOSPI,,16160,210,1.32,15830,16260,15800,47530,7.7,1771,10957550,2179,81.3,0%
20250422,1230,동국홀딩스,KOSPI,,7050,140,2.03,6800,7160,6800,62032,4.3,2242,31800483,2760,81.2,0%
20250422,67570,엔브이에이치코리아,KOSDAQ,우량기업부,2200,20,0.92,2175,2200,2170,49284,1.1,928,42170000,1143,81.2,
20250422,96870,엘디티,KOSDAQ,벤처기업부,2590,-20,-0.77,2585,2625,2530,5097,0.1,173,6678400,213,81.2,
20250422,168360,펨트론,KOSDAQ,벤처기업부,10230,-200,-1.92,10340,10470,10200,47106,4.9,2178,21288284,2682,81.2,0%
20250422,54920,한컴위드,KOSDAQ,우량기업부,2915,-5,-0.17,2905,2990,2870,74216,2.2,823,28217081,1013,81.2,
20250422,23150,MH에탄올,KOSPI,,5220,60,1.16,5150,5300,5110,5966,0.3,385,7378526,475,81.1,
20250422,474610,RF시스템즈,KOSDAQ,벤처기업부,5280,-30,-0.56,5250,5600,5200,620520,33.5,682,12924863,841,81.1,
20250422,204020,그리티,KOSDAQ,벤처기업부,2660,-5,-0.19,2675,2680,2655,19266,0.5,536,20147430,661,81.1,
20250422,45660,에이텍,KOSDAQ,우량기업부,28050,-1250,-4.27,28700,29000,27900,148827,42.2,2317,8260000,3345,69.3,2%
20250422,65420,에스아이리소스,KOSDAQ,중견기업부,264,-4,-1.49,267,268,260,473878,1.3,189,71577299,233,81.1,
20250422,9830,한화솔루션,KOSPI,,23650,150,0.64,24100,24300,22950,3112489,735.4,40653,171892536,58272,69.8,2%
20250422,92790,넥스틸,KOSPI,,14350,60,0.42,14000,14540,13990,471477,67.4,3731,26002000,4691,79.5,2%
20250422,67990,도이치모터스,KOSDAQ,우량기업부,4580,20,0.44,4530,4605,4525,25336,1.2,1337,29181550,1650,81,0%
20250422,302550,리메드,KOSDAQ,기술성장기업부,3385,0,0,3370,3420,3315,78580,2.7,1037,30638080,1281,81,0%
20250422,44380,주연테크,KOSPI,,358,2,0.56,355,360,349,225849,0.8,238,66403852,294,81,
20250422,222980,한국맥널티,KOSDAQ,벤처기업부,3860,110,2.93,3745,3900,3705,73859,2.8,426,11031483,526,81,
20250422,499790,GS피앤엘,KOSPI,,20650,300,1.47,20350,20700,20000,51992,10.6,4095,19830841,5067,80.8,0%
20250422,7310,오뚜기,KOSPI,,402000,-2000,-0.5,405500,405500,400500,1629,6.5,16111,4007830,19939,80.8,0%
20250422,277070,린드먼아시아,KOSDAQ,중견기업부,6030,-420,-6.51,6310,6450,5870,283720,17.4,826,13692000,1023,80.7,
20250422,148780,비큐AI,KOSDAQ,기술성장기업부,1263,13,1.04,1289,1289,1217,450665,5.8,397,31445725,492,80.7,
20250422,32850,비트컴퓨터,KOSDAQ,벤처기업부,5230,-100,-1.88,5210,5450,5200,756571,40.2,869,16623293,1077,80.7,
20250422,7570,일양약품,KOSPI,,12240,-270,-2.16,12510,12530,12100,342634,42,2336,19085664,2912,80.2,2%
20250422,102710,이엔에프테크놀로지,KOSDAQ,우량기업부,26700,200,0.75,26450,27000,26250,27086,7.3,3815,14287836,4729,80.7,0%
20250422,417180,핑거스토리,KOSDAQ,중견기업부,2935,-190,-6.08,3070,3100,2910,1229324,36.6,494,16816209,612,80.7,
20250422,9190,대양금속,KOSPI,,1782,3,0.17,1771,1813,1692,541020,9.5,755,42359986,937,80.6,
20250422,69620,대웅제약,KOSPI,,129900,-1500,-1.14,131500,131500,128600,11195,14.5,15051,11586575,18666,80.6,0%
20250422,176750,듀켐바이오,KOSDAQ,기술성장기업부,11600,270,2.38,11250,11600,11250,41772,4.8,3301,28455220,4095,80.6,0%
20250422,333050,모코엠시스,KOSDAQ,벤처기업부,1521,-85,-5.29,1600,1601,1521,725652,11.2,374,24613326,464,80.6,
20250422,357250,미래에셋맵스리츠,KOSPI,,2660,-20,-0.75,2695,2695,2660,8980,0.2,665,24995105,825,80.6,
20250422,58650,세아홀딩스,KOSPI,,91200,-100,-0.11,91300,91300,90100,186,0.2,3648,4000000,4528,80.6,0%
20250422,50890,쏠리드,KOSDAQ,우량기업부,6520,-10,-0.15,6430,6570,6430,238554,15.5,3983,61095231,4943,80.6,0%
20250422,14190,원익큐브,KOSDAQ,우량기업부,1655,-11,-0.66,1648,1662,1636,235174,3.9,586,35399906,727,80.6,
20250422,372320,큐로셀,KOSDAQ,기술성장기업부,28050,50,0.18,27800,28500,27250,34493,9.6,3983,14199293,4939,80.6,0%
20250422,368770,파이버프로,KOSDAQ,벤처기업부,6630,-20,-0.3,6510,6720,6500,132805,8.8,2178,32854225,2701,80.6,0%
20250422,50,경방,KOSPI,,6550,70,1.08,6490,6630,6440,15110,1,1796,27415270,2232,80.5,0%
20250422,190510,나무가,KOSDAQ,우량기업부,12890,-60,-0.46,12830,12900,12600,22471,2.9,1944,15082257,2415,80.5,0%
20250422,53800,안랩,KOSDAQ,우량기업부,69000,-2600,-3.63,70500,72300,68900,194905,136.5,7677,11126506,12462,61.6,2%
20250422,267980,매일유업,KOSDAQ,우량기업부,36300,50,0.14,36600,36850,36250,4455,1.6,2847,7843638,3537,80.5,0%
20250422,82920,비츠로셀,KOSDAQ,우량기업부,23450,-650,-2.7,24100,24100,23100,98869,23.2,5364,22872213,6667,80.5,0%
20250422,127710,아시아경제,KOSDAQ,우량기업부,1397,5,0.36,1386,1399,1370,17581,0.2,488,34904082,606,80.5,
20250422,26960,동서,KOSPI,,25050,-550,-2.15,25450,25500,24850,84180,21.2,24975,99700000,31057,80.4,0%
20250422,13120,동원개발,KOSDAQ,우량기업부,2300,-50,-2.13,2350,2370,2295,63198,1.5,2089,90808100,2602,80.3,0%
20250422,26150,특수건설,KOSDAQ,중견기업부,8100,-80,-0.98,8000,8320,8000,310625,25.2,1421,17546331,1435,99,2%
20250422,15710,코콤,KOSDAQ,중견기업부,4120,-60,-1.44,4170,4170,4090,37135,1.5,722,17530500,899,80.3,
20250422,2900,TYM,KOSPI,,4530,100,2.26,4415,4690,4405,210674,9.6,2041,45050956,2545,80.2,0%
20250422,199550,레이저옵텍,KOSDAQ,벤처기업부,9790,70,0.72,9700,9880,9700,214831,20.9,1179,12044791,1367,86.2,2%
20250422,217330,싸이토젠,KOSDAQ,기술성장기업부,4600,630,15.87,3970,4790,3755,417772,18.7,1064,23129547,2931,36.3,2%
20250422,49550,잉크테크,KOSDAQ,우량기업부,3655,-35,-0.95,3710,3710,3605,2260,0.1,717,19606277,894,80.2,
20250422,256150,한독크린텍,KOSDAQ,벤처기업부,5900,-30,-0.51,5890,5930,5840,1647,0.1,495,8395000,617,80.2,
20250422,79170,한창산업,KOSDAQ,중견기업부,7000,0,0,7000,7040,6930,4575,0.3,364,5200000,454,80.2,
20250422,43100,알파녹스,KOSDAQ,벤처기업부,1316,16,1.23,1300,1340,1300,164867,2.2,218,16582967,272,80.1,
20250422,33310,엠투엔,KOSDAQ,중견기업부,2270,522,29.86,1802,2270,1802,3674015,78.1,916,40342231,1144,80.1,
20250422,850,화천기공,KOSPI,,29200,-300,-1.02,28900,29650,28900,3077,0.9,642,2200000,801,80.1,
20250422,860,강남제비스코,KOSPI,,23850,0,0,0,0,0,0,0,1550,6500000,1937,80,
20250422,66900,디에이피,KOSDAQ,우량기업부,2500,10,0.4,2475,2525,2435,14334,0.4,569,22744503,711,80,
20250422,26940,부국철강,KOSPI,,2575,20,0.78,2555,2575,2520,90604,2.3,515,20000000,644,80,
20250422,100120,뷰웍스,KOSDAQ,우량기업부,24500,500,2.08,23950,24650,23850,22801,5.6,2389,9750000,2986,80,0%
20250422,11320,유니크,KOSDAQ,우량기업부,4025,10,0.25,3985,4085,3960,189917,7.6,778,19320695,972,80,
20250422,15890,태경산업,KOSPI,,4890,45,0.93,4845,4920,4835,38180,1.9,1429,29228750,1786,80,0%
20250422,251120,바이오에프디엔씨,KOSDAQ,기술성장기업부,14180,440,3.2,13700,14200,13590,42219,5.9,1233,8695700,1543,79.9,0%
20250422,7820,에스엠코어,KOSDAQ,중견기업부,4635,-20,-0.43,4645,4650,4560,95216,4.4,929,20033946,1162,79.9,
20250422,446070,유니드비티플러스,KOSPI,,4580,-320,-6.53,4815,4985,4560,286765,13.6,486,10611215,608,79.9,
20250422,49520,유아이엘,KOSDAQ,중견기업부,3990,5,0.13,3980,3990,3900,61093,2.4,1287,32247404,1610,79.9,0%
20250422,16800,퍼시스,KOSPI,,43150,300,0.7,42350,43150,42350,401,0.2,4962,11500000,6210,79.9,0%
20250422,7690,국도화학,KOSPI,,32150,300,0.94,31350,32950,31350,14960,4.9,2977,9260832,3730,79.8,0%
20250422,419120,산돌,KOSDAQ,중견기업부,7410,-70,-0.94,7470,7480,7260,38868,2.9,576,7774326,722,79.8,
20250422,49800,우진플라임,KOSPI,,2230,150,7.21,2080,2285,2040,168892,3.7,446,20000000,559,79.8,
20250422,69330,유아이디,KOSDAQ,벤처기업부,1395,-110,-7.31,1508,1509,1379,962347,13.7,198,14191091,248,79.8,
20250422,69920,엑시온그룹,KOSDAQ,중견기업부,2960,70,2.42,2920,3010,2715,627404,18.3,1042,35194116,1042,100,2%
20250422,60900,DGP,KOSDAQ,중견기업부,1165,53,4.77,1099,1290,1080,1089607,13,294,25258229,369,79.7,
20250422,25880,케이씨피드,KOSDAQ,중견기업부,2870,-20,-0.69,2860,2890,2855,242549,7,480,16715858,602,79.7,
20250422,4360,세방,KOSPI,,11300,80,0.71,11150,11320,11150,15975,1.8,2182,19308690,2742,79.6,0%
20250422,12790,신일제약,KOSDAQ,우량기업부,6500,30,0.46,6420,6520,6420,27983,1.8,779,11986415,979,79.6,
20250422,134060,이퓨쳐,KOSDAQ,벤처기업부,4260,10,0.24,4250,4405,4135,3688,0.2,203,4769250,255,79.6,
20250422,34230,파라다이스,KOSPI,,12260,0,0,12180,12400,12160,293694,36.1,11251,91771623,14140,79.6,0%
20250422,376930,노을,KOSDAQ,기술성장기업부,2780,75,2.77,2730,2795,2690,654717,18,1027,36947060,1397,73.5,2%
20250422,88350,한화생명,KOSPI,,2515,0,0,2505,2535,2490,673313,16.9,21844,868530000,27446,79.6,0%
20250422,91970,나노캠텍,KOSDAQ,중견기업부,579,-16,-2.69,594,594,558,24883,0.1,217,37417493,273,79.5,
20250422,5870,휴니드,KOSPI,,8150,-120,-1.45,8190,8330,8120,244442,20,1150,14116015,1486,77.4,2%
20250422,86450,동국제약,KOSDAQ GLOBAL,우량기업부,15340,-50,-0.32,15340,15370,15160,91102,13.9,6885,44883735,8656,79.5,0%
20250422,263860,지니언스,KOSDAQ,벤처기업부,16190,50,0.31,16140,17450,15700,152315,25.5,1470,9079600,1470,100,2%
20250422,3850,보령,KOSPI,,8590,-30,-0.35,8610,8670,8520,60373,5.2,7455,86787207,9382,79.5,0%
20250422,49960,쎌바이오텍,KOSDAQ,우량기업부,12950,100,0.78,12900,12980,12770,2800,0.4,1217,9400000,1530,79.5,0%
20250422,39570,HDC랩스,KOSPI,,8720,140,1.63,8590,8760,8490,26892,2.3,2264,25957601,2853,79.4,0%
20250422,36800,나이스정보통신,KOSDAQ,우량기업부,18670,170,0.92,18500,18680,18320,7879,1.5,1867,10000000,2350,79.4,0%
20250422,17650,대림제지,KOSDAQ,우량기업부,6580,20,0.3,6580,6600,6540,2633,0.2,592,9000000,746,79.4,
20250422,417970,모델솔루션,KOSDAQ,중견기업부,11720,80,0.69,11630,11850,11580,10315,1.2,750,6396700,944,79.4,
20250422,206640,바디텍메드,KOSDAQ,우량기업부,16310,-80,-0.49,16010,16490,16010,46446,7.5,3831,23486560,4826,79.4,0%
20250422,258790,소프트캠프,KOSDAQ,벤처기업부,1464,-72,-4.69,1530,1530,1464,375982,5.6,366,24991284,461,79.4,
20250422,267290,경동도시가스,KOSPI,,17520,150,0.86,17390,17530,17280,5492,1,1033,5895406,1303,79.3,0%
20250422,9290,광동제약,KOSPI,,5460,50,0.92,5400,5550,5360,66891,3.7,2862,52420851,3607,79.3,0%
20250422,42420,네오위즈홀딩스,KOSDAQ,중견기업부,19910,60,0.3,19850,19950,19650,6462,1.3,1711,8593846,2157,79.3,0%
20250422,6370,대구백화점,KOSPI,,8220,360,4.58,7780,8400,7660,49355,4,890,10821611,1123,79.3,
20250422,15860,일진홀딩스,KOSPI,,3685,35,0.96,3655,3695,3625,47548,1.7,1818,49347483,2292,79.3,0%
20250422,1620,케이비아이동국실업,KOSPI,,524,4,0.77,520,524,515,27199,0.1,583,111293031,735,79.3,
20250422,140670,알에스오토메이션,KOSDAQ,벤처기업부,15300,70,0.46,15010,15390,14950,161007,24.5,1423,9303140,2056,69.2,2%
20250422,122450,KX,KOSDAQ,우량기업부,3840,-35,-0.9,3875,3880,3810,111947,4.3,1741,45335964,2199,79.2,0%
20250422,130580,나이스디앤비,KOSDAQ,우량기업부,4735,20,0.42,4675,4745,4610,10478,0.5,729,15400000,921,79.2,
20250422,99390,브레인즈컴퍼니,KOSDAQ,벤처기업부,5910,-10,-0.17,5920,6000,5830,28032,1.6,485,8208283,612,79.2,
20250422,4430,송원산업,KOSPI,,11400,210,1.88,11280,11650,11190,35038,4,2736,24000000,3456,79.2,0%
20250422,2220,한일철강,KOSPI,,1965,0,0,1965,1969,1943,31479,0.6,525,26697460,663,79.2,
20250422,443060,HD현대마린솔루션,KOSPI,,161200,2000,1.26,155700,163500,155700,84830,136.7,72265,44829210,91345,79.1,0%
20250422,16380,KG스틸,KOSPI,,5650,30,0.53,5560,5700,5550,101834,5.8,5651,100008897,7141,79.1,0%
20250422,2820,SUN&L,KOSPI,,2885,-45,-1.54,2890,2920,2835,11521,0.3,364,12607989,460,79.1,
20250422,177900,쓰리에이로직스,KOSDAQ,기술성장기업부,8190,-140,-1.68,8130,8510,8130,275238,22.7,783,9558800,990,79.1,
20250422,6980,우성,KOSPI,,15970,0,0,15850,16290,15850,2404,0.4,493,3090000,623,79.1,
20250422,910,유니온,KOSPI,,5530,-460,-7.68,5980,5990,5530,1182959,67.4,863,15611619,1091,79.1,
20250422,7370,진양제약,KOSDAQ,우량기업부,6100,90,1.5,6020,6120,5980,93005,5.6,793,13001226,1003,79.1,
20250422,24070,WISCOM,KOSPI,,1993,-12,-0.6,2065,2065,1992,6571,0.1,305,15326438,386,79,
20250422,39840,디오,KOSDAQ,우량기업부,18000,-400,-2.17,18380,18380,17980,61174,11.1,2697,14981755,3415,79,0%
20250422,173940,에프엔씨엔터,KOSDAQ,중견기업부,3330,50,1.52,3270,3400,3200,6072,0.2,513,15392808,649,79,
20250422,65370,위세아이텍,KOSDAQ,벤처기업부,11300,-850,-7,11940,11940,11190,438226,50.1,834,7383954,1056,79,
20250422,377480,마음AI,KOSDAQ,기술성장기업부,17250,-350,-1.99,17400,17620,17100,113968,19.7,1158,6711118,1696,68.3,2%
20250422,39130,하나투어,KOSPI,,50400,-300,-0.59,50800,50800,50000,14072,7.1,8084,16039185,10249,78.9,0%
20250422,397030,에이프릴바이오,KOSDAQ,기술성장기업부,15400,1400,10,13870,15460,13870,382921,57.4,3463,22486096,5479,63.2,2%
20250422,2150,도화엔지니어링,KOSPI,,6600,90,1.38,6550,6610,6500,44752,2.9,2226,33720000,2826,78.8,0%
20250422,115500,케이씨에스,KOSDAQ,중견기업부,11290,-130,-1.14,11300,11460,11110,197477,22.3,1355,12000000,1757,77.1,2%
20250422,25530,SJM홀딩스,KOSPI,,3200,35,1.11,3165,3205,3150,10111,0.3,478,14934008,607,78.7,
20250422,92440,기신정기,KOSPI,,2380,5,0.21,2370,2415,2370,4761,0.1,695,29200000,883,78.7,
20250422,195500,마니커에프앤지,KOSDAQ,중견기업부,3435,5,0.15,3445,3450,3375,58711,2,549,15978000,698,78.7,
20250422,67900,와이엔텍,KOSDAQ,우량기업부,6410,70,1.1,6290,6410,6290,16157,1,1167,18199659,1483,78.7,0%
20250422,36090,위지트,KOSDAQ,중견기업부,680,-12,-1.73,689,691,680,350214,2.4,805,118392284,1023,78.7,
20250422,108860,셀바스AI,KOSDAQ,우량기업부,13880,-350,-2.46,13940,14290,13870,437727,61.2,3736,26914790,4796,77.9,2%
20250422,91700,파트론,KOSDAQ GLOBAL,우량기업부,6910,30,0.44,6900,6930,6850,102711,7.1,3939,57000000,5008,78.7,0%
20250422,39980,폴라리스AI,KOSDAQ,중견기업부,2590,-90,-3.36,2620,2665,2550,1166711,30.3,1874,72357508,2763,67.8,2%
20250422,1940,KISCO홀딩스,KOSPI,,20700,250,1.22,20100,20750,20100,9683,2,2935,14176380,3737,78.5,0%
20250422,35720,카카오,KOSPI,,39200,300,0.77,38550,40150,38425,1247375,490.5,173998,443872400,221731,78.5,0%
20250422,203650,드림시큐리티,KOSDAQ,우량기업부,3260,0,0,3205,3270,3205,66251,2.2,1650,50605754,2105,78.4,0%
20250422,8470,부스타,KOSDAQ,중견기업부,3400,-20,-0.58,3395,3420,3395,3397,0.1,286,8404800,365,78.4,
20250422,650,천일고속,KOSPI,,39300,-50,-0.13,39300,39300,38950,26,0,562,1429220,717,78.4,
20250422,225590,패션플랫폼,KOSDAQ,우량기업부,860,-1,-0.12,855,861,849,54849,0.5,229,26636713,292,78.4,
20250422,263920,휴엠앤씨,KOSDAQ,벤처기업부,1022,58,6.02,964,1060,956,150474,1.5,501,49045134,639,78.4,
20250422,46440,KG모빌리언스,KOSDAQ,우량기업부,4200,5,0.12,4250,4250,4175,23474,1,1596,38010802,2038,78.3,0%
20250422,15590,KIB플러그에너지,KOSPI,,515,0,0,0,0,0,0,0,1220,236981544,1559,78.3,
20250422,348340,뉴로메카,KOSDAQ,기술성장기업부,25600,100,0.39,25000,25950,25000,36948,9.4,2902,11337587,3705,78.3,0%
20250422,640,동아쏘시오홀딩스,KOSPI,,97500,0,0,97300,97800,96400,6305,6.1,6373,6536434,8139,78.3,0%
20250422,347700,스피어,KOSDAQ,기술성장기업부,8690,190,2.24,8790,8890,8320,625565,53.8,3346,38500917,3346,100,2%
20250422,36000,예림당,KOSDAQ,중견기업부,2615,-35,-1.32,2650,2650,2565,69886,1.8,602,23034277,769,78.3,
20250422,44960,이글벳,KOSDAQ,중견기업부,4395,80,1.85,4315,4400,4305,60600,2.6,556,12641883,710,78.3,
20250422,321550,티움바이오,KOSDAQ,기술성장기업부,4625,305,7.06,4255,4900,4230,423785,19.7,1235,26712231,2010,61.4,2%
20250422,138610,나이벡,KOSDAQ,기술성장기업부,23800,800,3.48,22550,23900,22550,176680,41.2,2593,10893117,2599,99.8,2%
20250422,75580,세진중공업,KOSPI,,8320,30,0.36,8190,8430,8180,211845,17.7,4730,56849456,6049,78.2,0%
20250422,53210,스카이라이프,KOSPI,,4370,-15,-0.34,4380,4385,4330,36766,1.6,2077,47522955,2657,78.2,0%
20250422,2140,고려산업,KOSPI,,2940,10,0.34,2910,2945,2900,210764,6.2,733,24939425,938,78.1,
20250422,1810,무림SP,KOSDAQ,중견기업부,1519,-5,-0.33,1540,1610,1512,210634,3.3,336,22137500,430,78.1,
20250422,3120,일성아이에스,KOSPI,,15540,110,0.71,15460,15650,15400,5835,0.9,2067,13300000,2647,78.1,0%
20250422,40160,누리플렉스,KOSDAQ,우량기업부,2790,55,2.01,2730,2790,2655,29000,0.8,336,12055535,431,78,
20250422,6570,대림통상,KOSPI,,2445,80,3.38,2360,2445,2360,6083,0.1,372,15225000,477,78,
20250422,1680,대상,KOSPI,,23550,-50,-0.21,23550,23800,23350,55494,13.1,8160,34648025,10464,78,0%
20250422,55550,신한지주,KOSPI,,48450,-250,-0.51,48400,48750,48100,1032942,500.9,243919,503445325,312767,78,0%
20250422,109080,옵티시스,KOSDAQ,벤처기업부,9090,-10,-0.11,9100,9190,8990,42541,3.9,512,5636000,656,78,
20250422,37030,파워넷,KOSDAQ,중견기업부,2135,-5,-0.23,2140,2160,2130,65001,1.4,467,21878974,599,78,
20250422,170030,현대공업,KOSDAQ,우량기업부,5930,0,0,5880,5970,5870,110287,6.5,910,15340000,1166,78,
20250422,43360,디지아이,KOSDAQ,벤처기업부,1925,-2,-0.1,1908,1927,1889,9401,0.2,173,9000000,222,77.9,
20250422,33500,동성화인텍,KOSDAQ,우량기업부,25400,850,3.46,24100,25550,24100,479803,121,7617,29989494,7857,96.9,2%
20250422,32820,우리기술,KOSDAQ,우량기업부,1915,-32,-1.64,1924,1945,1890,2619431,50.1,3154,164677432,4825,65.4,2%
20250422,52020,에스티큐브,KOSDAQ,투자주의환기종목(소속부없음),6100,50,0.83,6050,6180,6050,94805,5.8,4147,67983291,5323,77.9,0%
20250422,1510,SK증권,KOSPI,,470,3,0.64,467,472,464,685005,3.2,2221,472590171,2854,77.8,0%
20250422,3490,대한항공,KOSPI,,20200,-250,-1.22,20400,20450,20200,886900,180,74381,368220661,95553,77.8,0%
20250422,86890,이수앱지스,KOSDAQ,기술성장기업부,5360,120,2.29,5180,5360,5170,116274,6.2,1978,36906993,2541,77.8,0%
20250422,41830,인바디,KOSDAQ,우량기업부,23500,250,1.08,23250,23700,23200,25751,6.1,3168,13480882,4071,77.8,0%
20250422,356860,티엘비,KOSDAQ,우량기업부,17930,-750,-4.01,18430,18500,17910,151394,27.5,1763,9832630,3063,57.6,2%
20250422,24720,콜마홀딩스,KOSPI,,9070,-290,-3.1,9180,9280,8980,148510,13.5,3111,34296259,3997,77.8,0%
20250422,2070,비비안,KOSPI,,965,-40,-3.98,1005,1005,958,402769,3.9,300,31123777,386,77.7,
20250422,83650,비에이치아이,KOSDAQ,중견기업부,21500,50,0.23,21050,21950,21050,474495,102.5,6653,30944375,7272,91.5,2%
20250422,78860,엔에스이엔엠,KOSDAQ,투자주의환기종목(소속부없음),1510,-50,-3.21,1558,1600,1500,147454,2.3,896,59362257,1153,77.7,
20250422,88790,진도,KOSPI,,1960,-20,-1.01,1964,1973,1876,184665,3.6,244,12447744,314,77.7,
20250422,14530,극동유화,KOSPI,,3460,50,1.47,3410,3480,3410,123563,4.3,1206,34869420,1555,77.6,0%
20250422,295310,에이치브이엠,KOSDAQ,기술성장기업부,20550,750,3.79,19260,21150,19260,182412,37.4,2446,11901931,3898,62.8,2%
