기준일,종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액_현재,상장주식수,시가총액_52주최고,신고가_점수,ㄴ
20250507,353200,대덕전자,KOSPI,,14230,50,0.35,14180,14250,14070,155644,22.1,7032,49416925,9192,76.5,0%
20250507,950210,프레스티지바이오파마,KOSPI,,13740,-390,-2.76,13900,13980,13500,100765,13.8,8257,60096155,9189,89.9,0%
20250507,358570,지아이이노베이션,KOSDAQ,기술성장기업부,14250,-160,-1.11,14210,14570,13970,447313,63.7,8780,61614273,9137,96.1,1%
20250507,100090,SK오션플랜트,KOSPI,,14710,290,2.01,14430,14850,14280,127111,18.5,8708,59195568,9075,96,0%
20250507,670,영풍,KOSPI,,36850,750,2.08,36450,37050,35600,20961,7.7,7041,19108450,9044,77.9,0%
20250507,225570,넥슨게임즈,KOSDAQ,우량기업부,13150,160,1.23,13190,13270,13020,109859,14.5,8661,65860174,9029,95.9,0%
20250507,4800,효성,KOSPI,,53800,1200,2.28,52500,53800,52000,23727,12.6,9006,16740407,9006,100,0%
20250507,248070,솔루엠,KOSPI,,16130,-160,-0.98,16480,16480,16020,76075,12.3,7905,49005551,9001,87.8,0%
20250507,67310,하나마이크론,KOSDAQ,중견기업부,11200,190,1.73,11130,11310,11050,334156,37.4,7422,66271949,8933,83.1,1%
20250507,1680,대상,KOSPI,,24650,200,0.82,24500,25100,24200,194372,48.2,8541,34648025,8835,96.7,1%
20250507,47920,HLB제약,KOSDAQ,기술성장기업부,20800,300,1.46,20250,20900,19980,149039,30.6,6618,31814994,8781,75.4,0%
20250507,39130,하나투어,KOSPI,,53300,2000,3.9,52400,53800,52000,64347,34.2,8549,16039185,8773,97.4,0%
20250507,417200,LS머트리얼즈,KOSDAQ,중견기업부,11030,-250,-2.22,11290,11290,10910,152541,16.8,7462,67652659,8754,85.2,0%
20250507,120110,코오롱인더,KOSPI,,31250,1050,3.48,30500,31350,30400,99404,30.7,8600,27519091,8751,98.3,0%
20250507,145720,덴티움,KOSPI,,72100,-400,-0.55,73200,73200,70900,52125,37.4,7981,11068830,8744,91.3,0%
20250507,5440,현대지에프홀딩스,KOSPI,,5590,60,1.08,5550,5650,5490,122296,6.8,8715,155904301,8715,100,0%
20250507,192400,쿠쿠홀딩스,KOSPI,,24050,-200,-0.82,24300,24300,23850,9192,2.2,8553,35562185,8713,98.2,0%
20250507,121600,나노신소재,KOSDAQ,우량기업부,53700,-500,-0.92,54900,55200,53000,28538,15.4,6549,12196078,8647,75.7,0%
20250507,3240,태광산업,KOSPI,,776000,31000,4.16,749000,776000,740000,995,7.6,8640,1113400,8640,100,0%
20250507,298050,HS효성첨단소재,KOSPI,,184500,5100,2.84,181700,185400,180000,8864,16.2,8266,4479948,8588,96.3,0%
20250507,79900,전진건설로봇,KOSPI,,48900,2500,5.39,45350,49400,45300,166834,80.1,7136,14592545,8493,84,1%
20250507,32350,롯데관광개발,KOSPI,,10870,0,0,10940,10980,10690,458349,49.6,8283,76196183,8283,100,1%
20250507,79160,CJ CGV,KOSPI,,5000,130,2.67,4875,5000,4875,219190,10.9,8279,165580269,8279,100,0%
20250507,3850,보령,KOSPI,,8440,-80,-0.94,8470,8480,8390,86144,7.3,7240,85787207,8245,87.8,0%
20250507,268280,미원에스씨,KOSPI,,164600,9600,6.19,152600,164600,151700,3836,6.1,8230,5000000,8230,100,0%
20250507,100840,SNT에너지,KOSPI,,39750,1850,4.88,37100,40000,37100,170443,66.7,8221,20680783,8221,100,1%
20250507,14620,성광벤드,KOSDAQ,우량기업부,28600,850,3.06,27500,28750,27500,238821,67.7,7988,27928547,8197,97.5,1%
20250507,347850,디앤디파마텍,KOSDAQ,기술성장기업부,71700,-3700,-4.91,76700,77600,70000,460686,341.5,7677,10707301,8073,95.1,4%
20250507,101490,에스앤에스텍,KOSDAQ,우량기업부,34600,-50,-0.14,35400,35400,34150,101023,34.8,7422,21451447,7991,92.9,0%
20250507,281820,케이씨텍,KOSPI,,26500,150,0.57,26350,26550,26150,161093,42.4,5483,20690323,7873,69.6,1%
20250507,33500,동성화인텍,KOSDAQ,우량기업부,25550,100,0.39,25250,25700,25000,323285,82.1,7662,29989494,7857,97.5,1%
20250507,115450,HLB테라퓨틱스,KOSDAQ,중견기업부,7950,-50,-0.63,7990,8090,7840,235651,18.7,6698,84245931,7782,86.1,0%
20250507,6120,SK디스커버리,KOSPI,,41400,-450,-1.08,42250,42250,40950,17285,7.1,7596,18347855,7752,98,0%
20250507,213420,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,31200,1600,5.41,29950,31300,29500,107256,32.9,7747,24831179,7747,100,0%
20250507,30190,NICE평가정보,KOSPI,,12850,10,0.08,12840,12870,12520,62008,7.9,7647,59506593,7718,99.1,0%
20250507,3620,KG모빌리티,KOSPI,,3260,0,0,0,0,0,0,0,6403,196404254,7660,83.6,0%
20250507,1570,금양,KOSPI,,9900,0,0,0,0,0,0,0,6333,63967196,7657,82.7,0%
20250507,56190,에스에프에이,KOSDAQ GLOBAL,우량기업부,20350,300,1.5,20400,20650,19900,135408,27.4,7307,35908760,7613,96,0%
20250507,30610,교보증권,KOSPI,,6540,-20,-0.3,6560,6600,6520,68615,4.5,7453,113962961,7613,97.9,0%
20250507,114090,GKL,KOSPI,,12290,150,1.24,12130,12340,12080,176093,21.6,7602,61855670,7602,100,0%
20250507,336570,원텍,KOSDAQ,기술성장기업부,8390,0,0,8460,8500,8300,525551,44.1,7504,89439012,7585,98.9,1%
20250507,181710,NHN,KOSPI,,22250,250,1.14,21800,22350,21800,52357,11.6,7513,33766123,7547,99.5,0%
20250507,25540,한국단자,KOSPI,,63100,-2100,-3.22,65600,65600,62500,17244,10.9,6572,10415000,7509,87.5,0%
20250507,214320,이노션,KOSPI,,18220,-160,-0.87,18380,18380,18150,34141,6.2,7288,40000000,7500,97.2,0%
20250507,3530,한화투자증권,KOSPI,,3495,25,0.72,3475,3500,3450,419403,14.6,7498,214547775,7498,100,0%
20250507,64960,SNT모티브,KOSPI,,27450,100,0.37,27350,27600,27000,43330,11.8,7285,26540272,7484,97.3,0%
20250507,58970,엠로,KOSDAQ,기술성장기업부,53200,700,1.33,52700,53600,52200,47475,25.1,6562,12335251,7473,87.8,0%
20250507,210,DL,KOSPI,,33700,1350,4.17,33000,34000,32400,55798,18.6,7062,20955884,7471,94.5,0%
20250507,285130,SK케미칼,KOSPI,,39850,-750,-1.85,41000,41000,39400,30342,12.2,6876,17253783,7410,92.8,0%
20250507,5690,파미셀,KOSPI,,11120,-480,-4.14,11750,11800,11060,891896,100.4,6674,60016964,7406,90.1,2%
20250507,166090,하나머티리얼즈,KOSDAQ GLOBAL,우량기업부,28700,100,0.35,28950,29200,28400,83705,24,5676,19777674,7397,76.7,0%
20250507,222800,심텍,KOSDAQ GLOBAL,우량기업부,16120,40,0.25,16330,16330,15980,165070,26.7,5135,31854143,7390,69.5,1%
20250507,8730,율촌화학,KOSPI,,27200,-50,-0.18,27500,28700,26900,80360,22.2,6746,24800000,7366,91.6,0%
20250507,49770,동원F&B,KOSPI,,37850,550,1.47,37100,38100,36900,51728,19.5,7303,19295620,7361,99.2,0%
20250507,293940,신한알파리츠,KOSPI,,5780,-50,-0.86,5860,5880,5750,123613,7.2,6990,120940123,7341,95.2,0%
20250507,5420,코스모화학,KOSPI,,15000,-160,-1.06,15310,15460,14850,103706,15.6,5761,38408228,7286,79.1,0%
20250507,1430,세아베스틸지주,KOSPI,,17690,40,0.23,18060,18200,17620,37796,6.7,6344,35862119,7190,88.2,0%
20250507,2710,TCC스틸,KOSPI,,20200,0,0,20250,20350,19855,97834,19.6,5295,26213697,7143,74.1,0%
20250507,25320,시노펙스,KOSDAQ,우량기업부,6750,410,6.47,6450,6790,6410,1047877,69.5,5939,87991570,7101,83.6,1%
20250507,451800,한화리츠,KOSPI,,3795,-15,-0.39,3810,3820,3775,156249,5.9,6816,179600000,7022,97.1,0%
20250507,251970,펌텍코리아,KOSDAQ,우량기업부,55800,-100,-0.18,56800,56800,54500,66084,36.8,6919,12400000,7006,98.8,1%
20250507,86450,동국제약,KOSDAQ GLOBAL,우량기업부,15240,10,0.07,15280,15390,15030,130417,19.9,6840,44883735,6939,98.6,0%
20250507,440110,파두,KOSDAQ,기술성장기업부,10670,-110,-1.02,11000,11000,10520,70838,7.5,5272,49408693,6878,76.7,0%
20250507,97230,HJ중공업,KOSPI,,7800,60,0.78,7830,7900,7670,606000,47.1,6495,83274281,6870,94.5,1%
20250507,52400,코나아이,KOSDAQ,우량기업부,46950,10800,29.88,37500,46950,37200,2991064,1291.4,6837,14563291,6837,100,19%
20250507,36830,솔브레인홀딩스,KOSDAQ GLOBAL,우량기업부,31650,50,0.16,32000,32000,31050,34212,10.8,6635,20964056,6834,97.1,0%
20250507,340570,티앤엘,KOSDAQ,우량기업부,69500,-3000,-4.14,71300,71500,67800,72055,50,5649,8128000,6828,82.7,1%
20250507,3380,하림지주,KOSDAQ GLOBAL,우량기업부,6090,80,1.33,6050,6110,5950,106905,6.5,6821,112005621,6821,100,0%
20250507,381970,케이카,KOSPI,,14040,-30,-0.21,14040,14050,13880,55715,7.8,6765,48182073,6779,99.8,0%
20250507,16380,KG스틸,KOSPI,,5830,-20,-0.34,5860,5900,5750,88419,5.1,5831,100008897,6741,86.5,0%
20250507,640,동아쏘시오홀딩스,KOSPI,,99800,-300,-0.3,99500,103100,99000,8289,8.3,6523,6536434,6733,96.9,0%
20250507,85660,차바이오텍,KOSDAQ,중견기업부,10540,-480,-4.36,11200,11200,10450,373428,39.6,5936,56314443,6696,88.6,1%
20250507,101730,위메이드맥스,KOSDAQ,벤처기업부,6130,110,1.83,6090,6370,6080,137105,8.5,5084,82935616,6693,76,0%
20250507,5250,녹십자홀딩스,KOSPI,,13700,-200,-1.44,14030,14030,13670,51948,7.2,6443,47028210,6678,96.5,0%
20250507,17810,풀무원,KOSPI,,14820,0,0,14820,14900,14720,29437,4.4,5649,38120542,6671,84.7,0%
20250507,183300,코미코,KOSDAQ GLOBAL,우량기업부,59300,100,0.17,59200,60300,58300,65650,38.8,6203,10460684,6653,93.2,1%
20250507,69260,TKG휴켐스,KOSPI,,16190,-40,-0.25,16240,16250,16120,39304,6.4,6618,40878588,6635,99.7,0%
20250507,23160,태광,KOSDAQ,우량기업부,21550,550,2.62,21000,21750,21000,125456,26.8,5711,26500000,6612,86.4,0%
20250507,348210,넥스틴,KOSDAQ GLOBAL,우량기업부,55500,1000,1.83,54000,55500,53900,41510,22.7,5815,10477005,6601,88.1,0%
20250507,84110,휴온스글로벌,KOSDAQ,중견기업부,49550,-2150,-4.16,51800,53200,48850,75134,37.9,6262,12636820,6559,95.5,1%
20250507,82920,비츠로셀,KOSDAQ,우량기업부,24250,250,1.04,24050,24650,23500,69863,16.9,5547,22872213,6553,84.6,0%
20250507,336370,솔루스첨단소재,KOSPI,,8320,-120,-1.42,8440,8490,8270,70367,5.9,5842,70217344,6537,89.4,0%
20250507,460930,현대힘스,KOSDAQ,중견기업부,17360,260,1.52,17220,17440,17220,148162,25.7,6150,35425271,6532,94.2,0%
20250507,6650,대한유화,KOSPI,,88800,4800,5.71,85000,89900,82000,44732,39.1,5772,6500000,6448,89.5,1%
20250507,319660,피에스케이,KOSDAQ GLOBAL,우량기업부,18560,270,1.48,18590,18660,18400,102515,19,5376,28966714,6416,83.8,0%
20250507,25980,아난티,KOSDAQ,우량기업부,7190,600,9.1,6590,7260,6500,1852861,129.3,6372,88629478,6372,100,2%
20250507,383310,에코프로에이치엔,KOSDAQ GLOBAL,우량기업부,27800,-450,-1.59,28500,28500,27100,52723,14.5,5831,20974932,6313,92.4,0%
20250507,222080,씨아이에스,KOSDAQ,우량기업부,7390,150,2.07,7380,7480,7270,237405,17.5,5718,77371839,6298,90.8,0%
20250507,99320,쎄트렉아이,KOSDAQ,우량기업부,48800,1500,3.17,47900,49000,47500,76254,37,5344,10951278,6264,85.3,1%
20250507,71320,지역난방공사,KOSPI,,54100,1200,2.27,52900,55100,52800,26207,14.2,6264,11578744,6264,100,0%
20250507,475150,SK이터닉스,KOSPI,,16870,460,2.8,16590,17000,16250,514860,85.9,5694,33754042,6228,91.4,2%
20250507,475830,오름테라퓨틱,KOSDAQ,기술성장기업부,17730,-470,-2.58,18000,18070,17210,290670,51.2,3711,20929118,6195,59.9,1%
20250507,6380,카프로,KOSPI,,3660,0,0,0,0,0,0,0,6185,168999996,6185,100,0%
20250507,33100,제룡전기,KOSDAQ,우량기업부,31750,200,0.63,31700,31900,31200,91456,28.9,5100,16062409,6160,82.8,1%
20250507,57050,현대홈쇼핑,KOSPI,,49750,950,1.95,48600,49750,48600,9000,4.5,5970,12000000,6132,97.4,0%
20250507,84690,대상홀딩스,KOSPI,,9410,-1240,-11.64,9200,9640,9170,1108158,104,3408,36212538,6113,55.8,3%
20250507,9520,포스코엠텍,KOSDAQ GLOBAL,우량기업부,12120,20,0.17,12230,12230,12010,67874,8.2,5047,41642703,6113,82.6,0%
